Node_A,Node_B,
SM25926 ,SM25883 ,
SM25926 ,SM25946 ,
SM25926 ,SM25988 ,
SM25988 ,SM26012 ,
SM25988 ,SM26052 ,
SM26052 ,SM26082 ,
SM26052 ,SM26122 ,
SM26122 ,SM26082 ,
SM26122 ,SM26153 ,
SM26122 ,SM26196 ,
SM26196 ,SM26153 ,
SM26196 ,SM26231 ,
SM26278 ,SM26231 ,
SM26278 ,SM26305 ,
SM26278 ,SM26322 ,
SM26322 ,SM26334 ,
SM26322 ,SM26370 ,
SM26678 ,SM26622 ,
SM26678 ,SM26651 ,
SM26678 ,SM26707 ,
SM26678 ,SM26737 ,
SM26737 ,SM26707 ,
SM26737 ,SM26753 ,
SM26737 ,SM26782 ,
SM26782 ,SM26802 ,
SM26782 ,SM26840 ,
SM26840 ,SM26854 ,
SM26840 ,SM26878 ,
SM26878 ,SM26854 ,
SM26902 ,SM26957 ,
SM26957 ,SM26963 ,
SM27064 ,SM27145 ,
SM27145 ,SM27245 ,
SM27375 ,SM27397 ,
SM27397 ,SM27444 ,
SM27672 ,SM27590 ,
SM27672 ,SM27631 ,
SM27672 ,SM27758 ,
SM27758 ,SM27719 ,
SM27818 ,SM27719 ,
SM27818 ,SM27891 ,
SM27891 ,SM27956 ,
SM27956 ,SM28010 ,
SM28010 ,SM28068 ,
SM28068 ,SM28141 ,
SM28141 ,SM28202 ,
SM28202 ,SM28254 ,
SM28254 ,SM28304 ,
SM28304 ,SM28360 ,
SM28360 ,SM28430 ,
SM28430 ,SM28506 ,
SM28506 ,SM28578 ,
SM28578 ,SM28651 ,
SM28651 ,SM28730 ,
SM28730 ,SM28825 ,
SM28825 ,SM28912 ,
SM28912 ,SM29004 ,
SM29004 ,SM29119 ,
SM29119 ,SM29243 ,
SM29243 ,SM29356 ,
SM29356 ,SM29456 ,
SM29456 ,SM29532 ,
SM29532 ,SM29630 ,
SM29630 ,SM30110 ,
SM30110 ,SM30217 ,
SM30217 ,SM30335 ,
SM30335 ,SM30473 ,
SM30473 ,SM30592 ,
SM30592 ,SM30696 ,
SM30696 ,SM30708 ,
SM30696 ,SM30746 ,
SM30746 ,SM30778 ,
SM30778 ,SM30708 ,
SM30778 ,SM30866 ,
SM30866 ,SM30968 ,
SM30968 ,SM31090 ,
SM30476 ,SM30538 ,
SM30538 ,SM30585 ,
SM30585 ,SM30630 ,
SM30630 ,SM30676 ,
SM30676 ,SM30708 ,
SM30476 ,SM30428 ,
SM30428 ,SM30347 ,
SM30347 ,SM30291 ,
SM30498 ,SM30415 ,
SM30498 ,SM30581 ,
SM30581 ,SM30657 ,
SM30657 ,SM30719 ,
SM30719 ,SM30782 ,
SM30782 ,SM30854 ,
SM30854 ,SM30933 ,
SM30933 ,SM31005 ,
SM31005 ,SM31102 ,
SM31102 ,SM31167 ,
SM31167 ,SM31229 ,
SM31417 ,SM31312 ,
SM31417 ,SM31572 ,
SM31572 ,SM31635 ,
SM29660 ,SM29580 ,
SM32081 ,SM32069 ,
SM32333 ,SM32323 ,
SM32323 ,SM32318 ,
SM31466 ,SM31476 ,
SM30869 ,SM30919 ,
SM30869 ,SM30824 ,
SM30824 ,SM30781 ,
SM30781 ,SM30716 ,
SM30716 ,SM30640 ,
SM30640 ,SM30557 ,
SM30557 ,SM30508 ,
SM30508 ,SM30456 ,
SM30456 ,SM30401 ,
SM30401 ,SM30334 ,
SM30334 ,SM30294 ,
SM30145 ,SM30116 ,
SM30145 ,SM30190 ,
SM30190 ,SM30234 ,
SM30234 ,SM30282 ,
SM30282 ,SM30321 ,
SM30321 ,SM30356 ,
SM30356 ,SM30422 ,
SM30422 ,SM30461 ,
SM30461 ,SM30503 ,
SM30503 ,SM30550 ,
SM30550 ,SM30586 ,
SM30586 ,SM30656 ,
SM30586 ,SM30620 ,
SM30620 ,SM30656 ,
SM30656 ,SM30686 ,
SM30686 ,SM30705 ,
SM30705 ,SM30732 ,
SM30732 ,SM30760 ,
SM30760 ,SM30783 ,
SM30783 ,SM30812 ,
SM30812 ,SM30829 ,
SM30829 ,SM30853 ,
SM30853 ,SM30873 ,
SM30873 ,SM30892 ,
SM30892 ,SM30916 ,
SM30916 ,SM30946 ,
SM30946 ,SM30966 ,
SM30966 ,SM30978 ,
SM30978 ,SM30994 ,
SM31462 ,SM31463 ,
SM31463 ,SM31467 ,
SM31467 ,SM31469 ,
SM31469 ,SM31470 ,
SM31470 ,SM31445 ,
SM32336 ,SM32328 ,
SM31659 ,SM31661 ,
SM31659 ,SM31658 ,
SM31658 ,SM31656 ,
SM31656 ,SM31507 ,
SM31656 ,SM31653 ,
SM31653 ,SM31499 ,
SM31653 ,SM31648 ,
SM31648 ,SM31489 ,
SM31648 ,SM31646 ,
SM31646 ,SM31482 ,
SM31646 ,SM31642 ,
SM31642 ,SM31472 ,
SM31642 ,SM31639 ,
SM31639 ,SM31460 ,
SM31639 ,SM31637 ,
SM31637 ,SM31444 ,
SM31637 ,SM31634 ,
SM31634 ,SM31432 ,
SM31634 ,SM31629 ,
SM31629 ,SM31418 ,
SM31629 ,SM31626 ,
SM31626 ,SM31412 ,
SM31626 ,SM31624 ,
SM31624 ,SM31407 ,
SM31624 ,SM31622 ,
SM31622 ,SM31400 ,
SM31622 ,SM31615 ,
SM31615 ,SM31610 ,
SM31610 ,SM31606 ,
SM31606 ,SM31600 ,
SM31600 ,SM31596 ,
SM31596 ,SM31591 ,
SM31591 ,SM31589 ,
SM32046 ,SM32017 ,
SM32286 ,SM32273 ,
SM32353 ,SM32339 ,
SM32341 ,SM32330 ,
SM32294 ,SM32282 ,
SM32294 ,SM32304 ,
SM32304 ,SM32313 ,
SM32313 ,SM32325 ,
SM32325 ,SM32335 ,
SM32344 ,SM32334 ,
SM32345 ,SM32332 ,
SM32332 ,SM32321 ,
SM32332 ,SM32337 ,
SM32337 ,SM32324 ,
SM32324 ,SM32321 ,
SM32324 ,SM32314 ,
SM32314 ,SM32310 ,
SM32314 ,SM32303 ,
SM32338 ,SM32331 ,
SM32338 ,SM32342 ,
SM32326 ,SM32311 ,
SM28277 ,SM28236 ,
SM28277 ,SM28238 ,
SM28277 ,SM28269 ,
SM28269 ,SM28238 ,
SM28181 ,SM28171 ,
SM28171 ,SM28144 ,
SM28144 ,SM28073 ,
SM28073 ,SM28015 ,
SM27810 ,SM27836 ,
SM27810 ,SM27285 ,
SM27074 ,SM27105 ,
SM27074 ,SM26968 ,
SM27058 ,SM26970 ,
SM26970 ,SM26934 ,
SM26625 ,SM26602 ,
SM26602 ,SM26570 ,
SM26570 ,SM26548 ,
SM26110 ,SM26137 ,
SM26110 ,SM26089 ,
SM26089 ,SM26047 ,
SM26047 ,SM26018 ,
SM26018 ,SM26000 ,
SM26000 ,SM25968 ,
SM25968 ,SM25938 ,
SM25938 ,SM25910 ,
SM25910 ,SM25861 ,
SM25861 ,SM25763 ,
SM25861 ,SM25809 ,
SM25809 ,SM25763 ,
SM25809 ,SM25743 ,
SM25914 ,SM25866 ,
SM25866 ,SM25821 ,
SM25821 ,SM25632 ,
SM25821 ,SM25726 ,
SM25726 ,SM25632 ,
SM25632 ,SM25572 ,
SM25572 ,SM25533 ,
SM25533 ,SM25502 ,
SM25502 ,SM25452 ,
SM25452 ,SM25489 ,
SM25452 ,SM25412 ,
SM25383 ,SM25412 ,
SM25383 ,SM25335 ,
SM25224 ,SM25150 ,
SM25150 ,SM25114 ,
SM24860 ,SM24909 ,
SM24860 ,SM24805 ,
SM24805 ,SM24759 ,
SM23197 ,SM23291 ,
SM23197 ,SM23133 ,
SM23133 ,SM22886 ,
SM23133 ,SM23010 ,
SM23133 ,SM23072 ,
SM23072 ,SM23010 ,
SM23010 ,SM22886 ,
SM23010 ,SM22954 ,
SM22954 ,SM22886 ,
SM22886 ,SM22615 ,
SM22886 ,SM22775 ,
SM22886 ,SM22829 ,
SM22829 ,SM22775 ,
SM22775 ,SM22615 ,
SM22775 ,SM22673 ,
SM22775 ,SM22708 ,
SM22708 ,SM22673 ,
SM22673 ,SM22615 ,
SM22615 ,SM22543 ,
SM22543 ,SM22507 ,
SM18554 ,SM18550 ,
SM18554 ,SM18503 ,
SM18420 ,SM18416 ,
SM18420 ,SM18424 ,
SM18424 ,SM18419 ,
SM19521 ,SM19448 ,
SM19448 ,SM19369 ,
SM19369 ,SM19314 ,
SM19314 ,SM19268 ,
SM19229 ,SM19268 ,
SM19229 ,SM19189 ,
SM19189 ,SM19132 ,
SM19075 ,SM19132 ,
SM19075 ,SM19002 ,
SM18791 ,SM18887 ,
SM18791 ,SM18718 ,
SM18718 ,SM18647 ,
SM18647 ,SM18599 ,
SM18599 ,SM18562 ,
SM18562 ,SM18524 ,
SM18524 ,SM18485 ,
SM18485 ,SM18491 ,
SM18485 ,SM18399 ,
SM18399 ,SM18345 ,
SM18345 ,SM18287 ,
SM18287 ,SM18227 ,
SM18227 ,SM18157 ,
SM18157 ,SM18088 ,
SM18088 ,SM18017 ,
SM18017 ,SM17947 ,
SM17947 ,SM17875 ,
SM17875 ,SM17812 ,
SM17754 ,SM17699 ,
SM16760 ,SM16751 ,
SM14391 ,SM14393 ,
SM14393 ,SM14394 ,
SM14394 ,SM14387 ,
SM10882 ,SM10922 ,
SM9896  ,SM9861  ,
SM9501  ,SM9338  ,
SM9501  ,SM9643  ,
SM9643  ,SM9749  ,
SM9749  ,SM9814  ,
SM9814  ,SM9836  ,
SM9814  ,SM9890  ,
SM9890  ,SM9836  ,
SM9836  ,SM9776  ,
SM9413  ,SM9453  ,
SM8935  ,SM9038  ,
SM9240  ,SM9135  ,
SM9240  ,SM9338  ,
SM9663  ,SM9618  ,
SM9663  ,SM9744  ,
SM9618  ,SM9571  ,
SM9524  ,SM9571  ,
SM9524  ,SM9481  ,
SM9481  ,SM9453  ,
SM9038  ,SM9135  ,
SM9744  ,SM9776  ,
SM9019  ,SM9005  ,
SM9005  ,SM8992  ,
SM8992  ,SM8989  ,
SM8188  ,SM7379  ,
SM7379  ,SM7289  ,
SM7289  ,SM7181  ,
SM6817  ,SM6847  ,
SM6654  ,SM6641  ,
SM6654  ,SM6664  ,
SM6855  ,SM6740  ,
SM6707  ,SM6637  ,
SM6637  ,SM6642  ,
SM6637  ,SM6563  ,
SM6563  ,SM6502  ,
SM6502  ,SM6441  ,
SM6441  ,SM6364  ,
SM6441  ,SM6358  ,
SM6358  ,SM6364  ,
SM6045  ,SM6056  ,
SM5502  ,SM5524  ,
SM5301  ,SM5269  ,
SM5269  ,SM5218  ,
SM5218  ,SM5193  ,
SM5193  ,SM5188  ,
SM4452  ,SM4495  ,
SM4452  ,SM4421  ,
SM4421  ,SM4403  ,
SM4403  ,SM4381  ,
SM4233  ,SM4281  ,
SM4233  ,SM4239  ,
SM4239  ,SM4252  ,
SM4252  ,SM4264  ,
SM4264  ,SM4279  ,
SM4279  ,SM4290  ,
SM4290  ,SM4294  ,
SM4294  ,SM4302  ,
SM4302  ,SM4310  ,
SM4189  ,SM4220  ,
SM4189  ,SM4156  ,
SM4125  ,SM4156  ,
SM4125  ,SM4084  ,
SM4084  ,SM4045  ,
SM3773  ,SM3798  ,
SM4085  ,SM4130  ,
SM4085  ,SM4043  ,
SM4043  ,SM4031  ,
SM4043  ,SM4006  ,
SM4006  ,SM4031  ,
SM4006  ,SM3968  ,
SM3968  ,SM3936  ,
SM3936  ,SM3879  ,
SM3879  ,SM3809  ,
SM3809  ,SM3766  ,
SM3766  ,SM3723  ,
SM3723  ,SM3691  ,
SM3691  ,SM3664  ,
SM3664  ,SM3700  ,
SM2276  ,SM2300  ,
SM2276  ,SM2253  ,
SM2253  ,SM2230  ,
SM2230  ,SM2175  ,
SM2175  ,SM2145  ,
SM2266  ,SM2296  ,
SM2266  ,SM2242  ,
SM2242  ,SM2198  ,
SM2632  ,SM2663  ,
SM1108  ,SM1125  ,
SM1108  ,SM1090  ,
SM1090  ,SM1068  ,
SM1068  ,SM1047  ,
SM1047  ,SM1034  ,
SM1034  ,SM1020  ,
SM1020  ,SM1050  ,
SM1020  ,SM955   ,
SM955   ,SM965   ,
SM608   ,SM679   ,
SM608   ,SM623   ,
SM608   ,SM629   ,
SM132   ,SM142   ,
SM148   ,SM155   ,
SM148   ,SM144   ,
SM144   ,SM140   ,
SM140   ,SM134   ,
SM134   ,SM124   ,
SM124   ,SM115   ,
SM115   ,SM108   ,
SM108   ,SM103   ,
SM103   ,SM97    ,
SM97    ,SM91    ,
SM91    ,SM84    ,
SM84    ,SM79    ,
SM79    ,SM71    ,
SM71    ,SM65    ,
SM65    ,SM58    ,
SM58    ,SM50    ,
SM50    ,SM43    ,
SM43    ,SM37    ,
SM37    ,SM29    ,
SM29    ,SM21    ,
SM21    ,SM15    ,
SM15    ,SM9     ,
SM34    ,SM41    ,
SM35    ,SM42    ,
SM42    ,SM48    ,
SM48    ,SM57    ,
SM57    ,SM64    ,
SM64    ,SM70    ,
SM70    ,SM78    ,
SM78    ,SM86    ,
SM86    ,SM93    ,
SM93    ,SM99    ,
SM99    ,SM105   ,
SM105   ,SM111   ,
SM111   ,SM117   ,
SM128   ,SM133   ,
SM133   ,SM139   ,
SM139   ,SM145   ,
SM145   ,SM151   ,
SM151   ,SM157   ,
SM157   ,SM162   ,
SM162   ,SM170   ,
SM170   ,SM175   ,
SM175   ,SM181   ,
SM181   ,SM189   ,
SM202   ,SM216   ,
SM213   ,SM226   ,
SM271   ,SM269   ,
SM387   ,SM407   ,
SM387   ,SM365   ,
SM365   ,SM349   ,
SM349   ,SM335   ,
SM335   ,SM325   ,
SM325   ,SM314   ,
SM314   ,SM304   ,
SM285   ,SM291   ,
SM131   ,SM143   ,
SM131   ,SM136   ,
SM127   ,SM136   ,
SM127   ,SM118   ,
SM1194  ,SM1199  ,
SM1194  ,SM1198  ,
SM1035  ,SM1052  ,
SM1052  ,SM1070  ,
SM3372  ,SM3348  ,
SM3594  ,SM3566  ,
SM3594  ,SM3627  ,
SM3627  ,SM3661  ,
SM3661  ,SM3695  ,
SM3695  ,SM3736  ,
SM3736  ,SM3796  ,
SM3796  ,SM3856  ,
SM3856  ,SM3940  ,
SM3940  ,SM3980  ,
SM3980  ,SM4023  ,
SM4023  ,SM4080  ,
SM4080  ,SM4137  ,
SM4137  ,SM4133  ,
SM5159  ,SM5313  ,
SM5159  ,SM5283  ,
SM5159  ,SM5169  ,
SM4587  ,SM4557  ,
SM3908  ,SM3938  ,
SM4039  ,SM4049  ,
SM4039  ,SM4037  ,
SM4037  ,SM4040  ,
SM4040  ,SM4044  ,
SM4044  ,SM4047  ,
SM3988  ,SM4025  ,
SM3988  ,SM4003  ,
SM4132  ,SM4171  ,
SM3911  ,SM3951  ,
SM3951  ,SM3992  ,
SM3992  ,SM4036  ,
SM4036  ,SM4077  ,
SM4077  ,SM4117  ,
SM4152  ,SM4117  ,
SM4152  ,SM4181  ,
SM4181  ,SM4202  ,
SM4202  ,SM4225  ,
SM4225  ,SM4256  ,
SM4256  ,SM4296  ,
SM4296  ,SM4329  ,
SM4329  ,SM4355  ,
SM4355  ,SM4376  ,
SM5430  ,SM5368  ,
SM5430  ,SM5529  ,
SM5529  ,SM5613  ,
SM5613  ,SM5675  ,
SM5675  ,SM5762  ,
SM5325  ,SM5385  ,
SM5609  ,SM5644  ,
SM5609  ,SM5571  ,
SM5571  ,SM5508  ,
SM8316  ,SM8407  ,
SM8467  ,SM8535  ,
SM8467  ,SM8422  ,
SM8422  ,SM8343  ,
SM8343  ,SM8298  ,
SM8298  ,SM8246  ,
SM8246  ,SM8197  ,
